예술의전당 IBK챔버홀,플루트와 오보에: 바로크 인스피레이션,대관,2018-04-08,2018-04-08,341
예술의전당 IBK챔버홀,김응수  한소라 바이올린 듀오 리사이틀,대관,2018-04-08,2018-04-08,147
예술의전당 리사이틀홀,홍안기 첼로 독주회,대관,2018-04-08,2018-04-08,189
예술의전당 리사이틀홀,박현 바이올린 독주회,대관,2018-04-08,2018-04-08,131
예술의전당 리사이틀홀,한형실 피아노 독주회,대관,2018-04-10,2018-04-10,232
예술의전당 콘서트홀,2018 교향악축제 - 춘천시립교향악단 (4.10),기획,2018-04-10,2018-04-10,1078
예술의전당 IBK챔버홀,24회 듀오 스타콘서트,대관,2018-04-11,2018-04-11,361
예술의전당 리사이틀홀,박예은 귀국 플루트 독주회,대관,2018-04-11,2018-04-11,286
예술의전당 콘서트홀,2018 교향악축제 - 전주시립교향악단 (4.11),기획,2018-04-11,2018-04-11,1238
예술의전당 IBK챔버홀,서울시향 2018 실내악 시리즈 II,대관,2018-04-12,2018-04-12,321
예술의전당 리사이틀홀,강드보라 바이올린 독주회,대관,2018-04-12,2018-04-12,298
예술의전당 오페라극장,그랜드 오페라 갈라 콘서트,대관,2018-04-12,2018-04-13,2425
예술의전당 콘서트홀,한화생명과 함께하는 예술의전당 11시콘서트(4월),기획,2018-04-12,2018-04-12,1608
예술의전당 콘서트홀,2018 교향악축제 - 코리안심포니오케스트라 (4.12),기획,2018-04-12,2018-04-12,1612
예술의전당 IBK챔버홀,2018 KBS교향악단 실내악 시리즈 I - 더 첼로 The Cello,대관,2018-04-13,2018-04-13,291
예술의전당 리사이틀홀,김지은 바이올린 독주회,대관,2018-04-13,2018-04-13,169
예술의전당 콘서트홀,2018 교향악축제 - 부산시립교향악단 (4.13),기획,2018-04-13,2018-04-13,1414
예술의전당 IBK챔버홀,바리톤 고성현 사랑의 봄을 노래하다,대관,2018-04-14,2018-04-14,415
예술의전당 IBK챔버홀,서울튜티앙상블 창단30주년 기념음악회,대관,2018-04-14,2018-04-14,302
예술의전당 리사이틀홀,조재복 귀국 더블베이스 독주회,대관,2018-04-14,2018-04-14,245
예술의전당 리사이틀홀,제5회 파블로 앤 파블로 피아노트리오 정기연주회,대관,2018-04-14,2018-04-14,139
예술의전당 서울서예박물관,한글서체정립을 위한 특별기획 한글서체별 작품전,대관,2018-04-14,2018-04-19,1159
예술의전당 콘서트홀,2018 교향악축제 - 광주시립교향악단 (4.14),기획,2018-04-14,2018-04-14,1407
예술의전당 한가람미술관,최혜자 전,대관,2018-04-14,2018-04-21,3018
예술의전당 한가람미술관,한국구상미술의 새로운 비젼을 제시하다,대관,2018-04-14,2018-04-21,3359
예술의전당 한가람미술관,오용길 작품전,대관,2018-04-14,2018-04-21,3900
예술의전당 한가람미술관,캘리는 나의 삶,대관,2018-04-14,2018-04-21,8187
예술의전당 IBK챔버홀,KCO 트로이카콘서트 시리즈 18,대관,2018-04-15,2018-04-15,485
예술의전당 IBK챔버홀,아베끄 스트링 콰르텟 제4회 정기연주회,대관,2018-04-15,2018-04-15,339
예술의전당 리사이틀홀,김이정 바이올린 독주회,대관,2018-04-15,2018-04-15,155
예술의전당 리사이틀홀,유신혜 귀국 바이올린 독주회,대관,2018-04-15,2018-04-15,294
예술의전당 콘서트홀,2018 교향악축제 - 원주시립교향악단 (4.15),기획,2018-04-15,2018-04-15,1925
예술의전당 IBK챔버홀,서울 스트링 앙상블 제51회 정기연주회,대관,2018-04-17,2018-04-17,299
예술의전당 리사이틀홀,여음목관5중주 제30회 정기연주회,대관,2018-04-17,2018-04-17,275
예술의전당 콘서트홀,2018 교향악축제 - 군포 프라임필하모닉오케스트라 (4.17),기획,2018-04-17,2018-04-17,1088
예술의전당 IBK챔버홀,2018 KF 한-태 수교 60주년 기념음악회,대관,2018-04-18,2018-04-18,337
예술의전당 리사이틀홀,한국독일가곡연구회 163회 정기연주회,대관,2018-04-18,2018-04-18,170
예술의전당 자유소극장,연극 <바람 불어 별이 흔들릴 때>,기획,2018-04-18,2018-05-06,2899
예술의전당 콘서트홀,2018 교향악축제 - 과천시립교향악단 (4.18),기획,2018-04-18,2018-04-18,1451
예술의전당 IBK챔버홀,벨라보체와 든솔성악친구들 Opera gala concert,대관,2018-04-19,2018-04-19,353
예술의전당 리사이틀홀,(사)한국여성작곡가회 제66회 봄 정기 발표회,대관,2018-04-19,2018-04-19,81
예술의전당 오페라극장,국립발레단 <말괄량이 길들이기>,대관,2018-04-19,2018-04-22,7139
예술의전당 콘서트홀,2018 교향악축제 - 강남심포니오케스트라 (4.19),기획,2018-04-19,2018-04-19,1657
예술의전당 CJ 토월극장,국립현대무용단 스윙,대관,2018-04-20,2018-04-22,2218
예술의전당 IBK챔버홀,봄에 듣는 유쾌한 세레나데,대관,2018-04-20,2018-04-20,198
예술의전당 리사이틀홀,선우지현 클라리넷 독주회,대관,2018-04-20,2018-04-20,172
예술의전당 콘서트홀,2018 교향악축제 - 제주특별자치도립 제주교향악단 (4.20),기획,2018-04-20,2018-04-20,1852
예술의전당 IBK챔버홀,최경은 첼로 독주회,대관,2018-04-21,2018-04-21,355
예술의전당 IBK챔버홀,제11회 한국플루트협회 정기연주회,대관,2018-04-21,2018-04-21,168
예술의전당 리사이틀홀,전수진 피아노 독주회,대관,2018-04-21,2018-04-21,141
예술의전당 리사이틀홀,김정아 바이올린 독주회,대관,2018-04-21,2018-04-21,333
예술의전당 콘서트홀,2018 교향악축제 - 부천필하모닉오케스트라 (4.21),기획,2018-04-21,2018-04-21,1911
예술의전당 콘서트홀,신세계와 함께하는 2018 예술의전당 토요콘서트(4월),기획,2018-04-21,2018-04-21,1590
예술의전당 IBK챔버홀,Spirit of SNU Strings Ⅶ,대관,2018-04-22,2018-04-22,375
예술의전당 IBK챔버홀,조성호 클라리넷 리사이틀,대관,2018-04-22,2018-04-22,246
예술의전당 리사이틀홀,유혜영 피아노 독주회,대관,2018-04-22,2018-04-22,211
예술의전당 리사이틀홀,에르완 리샤 비올라 독주회,대관,2018-04-22,2018-04-22,231
예술의전당 콘서트홀,"불의 바이올리니스트, 로랑 코르샤 내한공연 with 변애영",대관,2018-04-22,2018-04-22,1915
예술의전당 IBK챔버홀,제3회 대한민국 성악제 - 예술가곡 이야기,대관,2018-04-24,2018-04-24,313
예술의전당 리사이틀홀,앙상블 뉴화인아트 제6회 정기연주회,대관,2018-04-24,2018-04-24,86
예술의전당 콘서트홀,마르틴 슈타트펠트 피아노 리사이틀,대관,2018-04-24,2018-04-24,916
예술의전당 한가람디자인미술관,황부용 힐링 그래피즘 '춤추는 사람들',대관,2018-04-24,2018-05-04,1167
예술의전당 한가람미술관,에이엔씨아트페스티벌2018,대관,2018-04-24,2018-05-01,5886
예술의전당 한가람미술관,제 39회 도림전 : 세라믹 컨버젼스 Ceramic Convergence,대관,2018-04-24,2018-05-02,4242
예술의전당 IBK챔버홀,2018 문화가 있는 날 SAC 아티스트 라운지(4월),기획,2018-04-25,2018-04-25,555
예술의전당 리사이틀홀,2018 ACL-Korea 국제음악제 I,대관,2018-04-25,2018-04-25,101
예술의전당 콘서트홀,메조소프라노 이아경 [슈만의 '여인의 사랑과 생애'],대관,2018-04-25,2018-04-25,591
예술의전당 IBK챔버홀,콰르텟 21 제50회 정기연주회,대관,2018-04-26,2018-04-26,260
예술의전당 리사이틀홀,"신미정, 김수연, 정선이 트리오 연주회",대관,2018-04-26,2018-04-26,286
예술의전당 콘서트홀,"봄, 가곡의 향연",대관,2018-04-26,2018-04-26,1095
예술의전당 IBK챔버홀,채희철 어수희 두오 리사이틀,대관,2018-04-27,2018-04-27,331
예술의전당 리사이틀홀,제25회 빈트리오 정기연주회,대관,2018-04-27,2018-04-27,133
예술의전당 서울서예박물관,제26회 대한민국서예전람회,대관,2018-04-27,2018-05-03,2792
예술의전당 오페라극장,2018 제9회 대한민국오페라페스티벌 라벨라 오페라단 가면무도회,대관,2018-04-27,2018-04-29,4494
예술의전당 콘서트홀,KBS교향악단 제729회 정기연주회,대관,2018-04-27,2018-04-27,1436
예술의전당 IBK챔버홀,제7회 대한민국예술원 음악회,대관,2018-04-28,2018-04-28,357
예술의전당 IBK챔버홀,클래식 기타리스트 타티아나 리즈코바 내한공연,대관,2018-04-28,2018-04-28,293
예술의전당 리사이틀홀,유성민 바이올린 독주회,대관,2018-04-28,2018-04-28,133
예술의전당 리사이틀홀,문지원 귀국 바이올린 독주회,대관,2018-04-28,2018-04-28,207
예술의전당 신세계스퀘어 야외무대,오페라 갈라 콘서트,기획,2018-04-28,2018-04-28,1300
예술의전당 콘서트홀,신지아 반전反轉,대관,2018-04-28,2018-04-28,868
예술의전당 IBK챔버홀,박규희 기타 리사이틀,대관,2018-04-29,2018-04-29,566
예술의전당 IBK챔버홀,"클래식 큐레이터, 라스트 모차르트",대관,2018-04-29,2018-04-29,521
예술의전당 리사이틀홀,박선경 비올라 독주회,대관,2018-04-29,2018-04-29,163
예술의전당 리사이틀홀,2018 ACL-Korea 국제음악제 III,대관,2018-04-29,2018-04-29,139
예술의전당 CJ 토월극장,예술의전당 30주년 인문학특강,기획,2018-05-01,2018-05-03,1681
예술의전당 리사이틀홀,제8회 서울모던앙상블 정기연주회- 작곡동인 누오보노타 시리즈Vll,대관,2018-05-01,2018-05-01,131
예술의전당 콘서트홀,드보르작 테데움 / 수콘 신포니에타 D장조 / 스메타나 몰다우,대관,2018-05-01,2018-05-01,2027
예술의전당 리사이틀홀,안중연 오보에 독주회,대관,2018-05-02,2018-05-02,129
예술의전당 콘서트홀,제16회 서울코랄페스티벌,대관,2018-05-02,2018-05-02,954
예술의전당 IBK챔버홀,IBK기업은행과 함께하는 사랑 나눔 음악회,대관,2018-05-03,2018-05-03,522
예술의전당 리사이틀홀,윤민규 오보에 독주회,대관,2018-05-03,2018-05-03,197
예술의전당 신세계스퀘어 야외무대,남북정상회담 성공기념 평화음악회,대관,2018-05-03,2018-05-03,1000
예술의전당 콘서트홀,The Voice : 울림과 어울림,대관,2018-05-03,2018-05-03,1844
예술의전당 IBK챔버홀,2018 KBS교향악단 실내악 시리즈 II - 더 프리미어 The Premiere,대관,2018-05-04,2018-05-04,425
예술의전당 리사이틀홀,공세정 비올라 독주회,대관,2018-05-04,2018-05-04,132
예술의전당 오페라극장,2018 제9회 대한민국오페라페스티벌 서울오페라앙상블 오르페오와 에우리디체,대관,2018-05-04,2018-05-06,3535
예술의전당 콘서트홀,게임 속의 오케스트라: 메이플스토리,대관,2018-05-04,2018-05-04,1966
예술의전당 한가람미술관,2018 서울모던아트쇼,대관,2018-05-04,2018-05-08,5472
예술의전당 한가람미술관,원로작가 정경자 팔순 회고전,대관,2018-05-04,2018-05-13,4903
예술의전당 IBK챔버홀,2018 어린이날 음악회,대관,2018-05-05,2018-05-05,362
예술의전당 IBK챔버홀,"어린이날 음악회 <물들다, 클래식>",대관,2018-05-05,2018-05-05,328
예술의전당 리사이틀홀,이인식 열 번째 작품발표회,대관,2018-05-05,2018-05-05,188
예술의전당 리사이틀홀,염은하 바이올린 독주회 [프랑스의 작곡가들],대관,2018-05-05,2018-05-05,184
예술의전당 콘서트홀,어린이날 콘서트 <Spring! Spring!>,기획,2018-05-05,2018-05-05,1739
예술의전당 IBK챔버홀,강효정 바로크 첼로 독주회,대관,2018-05-06,2018-05-06,244
예술의전당 IBK챔버홀,화음쳄버오케스트라 가정의 달 그림책 음악회,대관,2018-05-06,2018-05-06,363
예술의전당 리사이틀홀,박지애 귀국 바이올린 독주회,대관,2018-05-06,2018-05-06,189
예술의전당 리사이틀홀,위 솔로이스츠 제17회 정기연주회,대관,2018-05-06,2018-05-06,200
예술의전당 콘서트홀,드림웍스 애니메이션 콘서트,대관,2018-05-06,2018-05-06,1284
예술의전당 한가람디자인미술관,"이시원 개인전 , 아름다운 거래",대관,2018-05-06,2018-05-14,1659
예술의전당 CJ 토월극장,연극 여도,대관,2018-05-07,2018-05-23,5769
예술의전당 IBK챔버홀,창악회 창립 60주년 정기발표회 I,대관,2018-05-08,2018-05-08,115
예술의전당 리사이틀홀,김양준의 테마가 있는 음악회 VI,대관,2018-05-08,2018-05-08,78
예술의전당 자유소극장,김선효 거문고 콘서트 'Colour of Geomungo',대관,2018-05-08,2018-05-08,133
예술의전당 콘서트홀,Voice of You 유엔젤보이스 5월 愛 콘서트,대관,2018-05-08,2018-05-08,1170
예술의전당 IBK챔버홀,조이오브스트링스 정기연주회,대관,2018-05-09,2018-05-09,261
예술의전당 리사이틀홀,2018 대한민국실내악작곡제전 II,대관,2018-05-09,2018-05-09,131
예술의전당 콘서트홀,제35회 크누아 윈드 오케스트라 정기연주회,대관,2018-05-09,2018-05-09,1243
예술의전당 IBK챔버홀,하늠챔버앙상블 제22회 정기연주회,대관,2018-05-10,2018-05-10,447
예술의전당 리사이틀홀,아니마 체임버 앙상블의 실내악 음악회,대관,2018-05-10,2018-05-10,274
예술의전당 서울서예박물관,제24회 대한민국서도대전,대관,2018-05-10,2018-05-16,1591
예술의전당 콘서트홀,한화생명과 함께하는 예술의전당 11시콘서트(5월),기획,2018-05-10,2018-05-10,1489
예술의전당 IBK챔버홀,2018 예술의전당 문화햇살콘서트 - 음악이 빛이 되는 콘서트,기획,2018-05-11,2018-05-11,511
예술의전당 리사이틀홀,창악회 창립 60주년 정기발표회 - 국제교류연주회,대관,2018-05-11,2018-05-11,119
예술의전당 오페라극장,2018 제9회 대한민국오페라페스티벌 누오바오페라단 여우뎐,대관,2018-05-11,2018-05-13,3040
예술의전당 콘서트홀,강남심포니오케스트라 제76회 정기연주회,대관,2018-05-11,2018-05-11,954
예술의전당 IBK챔버홀,S-KLAVIER 창단연주회,대관,2018-05-12,2018-05-12,284
예술의전당 IBK챔버홀,베이스 양희준 · 김대영 듀오 콘서트,대관,2018-05-12,2018-05-12,295
예술의전당 리사이틀홀,성경주 바이올린 독주회,대관,2018-05-12,2018-05-12,287
예술의전당 리사이틀홀,유자은 바이올린 독주회,대관,2018-05-12,2018-05-12,151
예술의전당 콘서트홀,숙명여자대학교 제82회 정기연주회,대관,2018-05-12,2018-05-12,1223
예술의전당 한가람미술관,서울국제조각페스타 2018,대관,2018-05-12,2018-05-20,21960
예술의전당 IBK챔버홀,피아노 신박듀오 제1회 정기연주회,대관,2018-05-13,2018-05-13,372
예술의전당 IBK챔버홀,건우회 제5회 정기연주회-마스터피스 시리즈2,대관,2018-05-13,2018-05-13,239
예술의전당 리사이틀홀,이진영 귀국 피아노 독주회,대관,2018-05-13,2018-05-13,295
예술의전당 리사이틀홀,히로타 순지 피아노 독주회,대관,2018-05-13,2018-05-13,271
예술의전당 신세계스퀘어 야외무대,2018 예술의전당 동요콘서트,기획,2018-05-13,2018-05-19,4200
예술의전당 자유소극장,"뿌리는 내려져야 하고, 꽃은 피어져야 한다.",대관,2018-05-13,2018-05-13,216
예술의전당 콘서트홀,쾰른 방송교향악단,대관,2018-05-13,2018-05-13,1790
예술의전당 자유소극장,sonic illusion 2018,대관,2018-05-14,2018-05-14,53
예술의전당 IBK챔버홀,KCO 트로이카콘서트 시리즈 19,대관,2018-05-15,2018-05-15,466
예술의전당 리사이틀홀,아울로스 목관5중주 제33회 정기연주회,대관,2018-05-15,2018-05-15,236
예술의전당 콘서트홀,자선음악회 사랑이 머무는곳에,대관,2018-05-15,2018-05-15,1325
예술의전당 IBK챔버홀,스타인웨이 위너 콘서트 인 코리아,대관,2018-05-16,2018-05-16,348
예술의전당 리사이틀홀,배종선 플루트 독주회,대관,2018-05-16,2018-05-16,86
예술의전당 콘서트홀,제5회 kt chamber orchestra 특별연주회,대관,2018-05-16,2018-05-16,2060
예술의전당 IBK챔버홀,Latin Fantasy,대관,2018-05-17,2018-05-17,192
예술의전당 리사이틀홀,김현경 바이올린 독주회,대관,2018-05-17,2018-05-17,154
예술의전당 한가람디자인미술관,디자인아트페어 2018,대관,2018-05-17,2018-05-26,8308
예술의전당 한가람미술관,제9회 디자인아트페어 2018,대관,2018-05-17,2018-05-26,5600
예술의전당 IBK챔버홀,2018 서울스프링실내악축제_Beethoven Complete Piano Trios 1,대관,2018-05-18,2018-05-18,295
예술의전당 리사이틀홀,김성환 귀국 트럼펫 독주회,대관,2018-05-18,2018-05-18,145
예술의전당 서울서예박물관,광개토대왕비체 부모은중경 하석전,대관,2018-05-18,2018-05-28,2142
예술의전당 자유소극장,2018 제9회 대한민국오페라페스티벌 울산싱어즈오페라단 썸타는 박사장 길들이기,대관,2018-05-18,2018-05-20,661
예술의전당 콘서트홀,국립합창단 제173회 정기연주회 Happy Actually 해피 액츄얼리,대관,2018-05-18,2018-05-18,1304
예술의전당 IBK챔버홀,이보경 바이올린 독주회,대관,2018-05-19,2018-05-19,386
예술의전당 IBK챔버홀,이성주와 올리버 케른의 로맨틱 소나타,대관,2018-05-19,2018-05-19,212
예술의전당 리사이틀홀,김운성 트롬본 독주회,대관,2018-05-19,2018-05-19,105
예술의전당 리사이틀홀,제 35회 허재영 튜바 독주회,대관,2018-05-19,2018-05-19,114
예술의전당 서울서예박물관,개관30주년 기념 <어린이 붓글씨 한마당展>,기획,2018-05-19,2018-05-27,766
예술의전당 오페라극장,2018 제9회 대한민국오페라페스티벌 국립오페라단 오페라갈라,대관,2018-05-19,2018-05-20,2691
예술의전당 콘서트홀,2018 서울스프링실내악축제 가족음악회,대관,2018-05-19,2018-05-19,1545
예술의전당 콘서트홀,신세계와 함께하는 2018 예술의전당 토요콘서트(5월),기획,2018-05-19,2018-05-19,1589
예술의전당 IBK챔버홀,2018서울스프링실내악축제_Beethoven Complete Piano Trios 2,대관,2018-05-20,2018-05-20,341
예술의전당 IBK챔버홀,2018서울스프링실내악축제_Serenade : C.B to R. Guyot & O. Doi,대관,2018-05-20,2018-05-20,313
예술의전당 리사이틀홀,지성호 바이올린 독주회,대관,2018-05-20,2018-05-20,100
예술의전당 리사이틀홀,채리티체임버앙상블 정기연주회,대관,2018-05-20,2018-05-20,143
예술의전당 IBK챔버홀,2018서울스프링실내악축제_Circle of Friends,대관,2018-05-22,2018-05-22,576
예술의전당 리사이틀홀,서울예술가곡연구회 제 60회 정기연주회,대관,2018-05-22,2018-05-22,195
예술의전당 오페라극장,하이든 오라토리오 천지창조,대관,2018-05-22,2018-05-23,3258
예술의전당 콘서트홀,찬란한콘서트,대관,2018-05-22,2018-05-22,1168
예술의전당 IBK챔버홀,2018서울스프링실내악축제_Beethoven Complete Piano Trios 3,대관,2018-05-23,2018-05-23,385
예술의전당 리사이틀홀,이상경 첼로 독주회,대관,2018-05-23,2018-05-23,81
예술의전당 콘서트홀,유키 구라모토 콘서트,대관,2018-05-23,2018-05-23,2225
예술의전당 한가람미술관,SNU 빌라다르 페스티발 2018,대관,2018-05-23,2018-05-31,2622
예술의전당 한가람미술관,2018 국토해양환경국제미술대전,대관,2018-05-23,2018-05-27,1936
예술의전당 IBK챔버홀,2018서울스프링실내악축제_Strings VS Winds,대관,2018-05-24,2018-05-24,393
예술의전당 리사이틀홀,예음클래식 초청 김광훈 바이올린 독주회,대관,2018-05-24,2018-05-24,96
예술의전당 콘서트홀,시벨리우스의 관록,대관,2018-05-24,2018-05-24,1267
예술의전당 IBK챔버홀,2018서울스프링실내악축제_Go with the Winds,대관,2018-05-25,2018-05-25,382
예술의전당 리사이틀홀,김준환 귀국 첼로 독주회,대관,2018-05-25,2018-05-25,207
예술의전당 자유소극장,2018 제9회 대한민국오페라페스티벌 코리아아르츠그룹 흥부와 놀부,대관,2018-05-25,2018-05-27,795
예술의전당 콘서트홀,KBS교향악단 제730회 정기연주회,대관,2018-05-25,2018-05-25,1341
예술의전당 CJ 토월극장,2018 장선희발레단 특별기획 <러브스토리>,대관,2018-05-26,2018-05-27,1000
예술의전당 IBK챔버홀,2018서울스프링실내악축제_Carte Blanche to Ladies,대관,2018-05-26,2018-05-26,398
예술의전당 IBK챔버홀,2018서울스프링실내악축제_C.B to M. Martin & F. Helmerson,대관,2018-05-26,2018-05-26,320
예술의전당 리사이틀홀,트리오 루나리스 제2회 정기연주회,대관,2018-05-26,2018-05-26,297
예술의전당 리사이틀홀,"양윤정, 한지현 듀오 스프링 콘서트",대관,2018-05-26,2018-05-26,299
예술의전당 콘서트홀,"Ode to Joy 새로운 시작, 평화의 어울림",대관,2018-05-26,2018-05-26,1500
예술의전당 IBK챔버홀,2018 경기실내악축제,대관,2018-05-27,2018-05-27,254
예술의전당 IBK챔버홀,2018서울스프링실내악축제_Carte Blanche to SSF Friends,대관,2018-05-27,2018-05-27,518
예술의전당 리사이틀홀,김호정 첼로 독주회,대관,2018-05-27,2018-05-27,165
예술의전당 리사이틀홀,창단 10주년 기념 제12회 소노리테 목관5중주 정기연주회,대관,2018-05-27,2018-05-27,237
예술의전당 오페라극장,볼쇼이 발레단〈백조의 호수〉,대관,2018-05-27,2018-05-29,5671
예술의전당 IBK챔버홀,현대음악앙상블 소리 2018 정기연주회,대관,2018-05-29,2018-05-29,144
예술의전당 리사이틀홀,이임수 클라리넷 독주회,대관,2018-05-29,2018-05-29,273
예술의전당 IBK챔버홀,2018 문화가 있는 날 SAC 아티스트 라운지(5월),기획,2018-05-30,2018-05-30,499
예술의전당 리사이틀홀,유지홍 플루트 독주회,대관,2018-05-30,2018-05-30,131
예술의전당 자유소극장,허윤정 거문고 콘서트 경계,대관,2018-05-30,2018-05-30,161
예술의전당 콘서트홀,예술의전당 콘서트 오페라 <피가로의 결혼>,기획,2018-05-30,2018-05-30,1942
예술의전당 CJ 토월극장,"[2018 대한민국발레축제] 김용걸댄스씨어터, 김세연 서울메이트",기획,2018-05-31,2018-06-01,1498
예술의전당 IBK챔버홀,링컨센터 챔버뮤직소사이어티 아시아투어 2018,대관,2018-05-31,2018-05-31,366
예술의전당 리사이틀홀,코리아나 챔버 뮤직 소사이어티 제69회 정기연주회,대관,2018-05-31,2018-05-31,194
예술의전당 콘서트홀,조슈아 벨 & 아카데미 오브 세인트 마틴 인 더 필즈,대관,2018-05-31,2018-05-31,1420
예술의전당 한가람디자인미술관,제5회 대한민국국제포토페스티벌,대관,2018-05-31,2018-06-06,6851
예술의전당 IBK챔버홀,바리톤 공병우 독창회,대관,2018-06-01,2018-06-01,198
예술의전당 리사이틀홀,김상원 피아노 독주회,대관,2018-06-01,2018-06-01,142
예술의전당 오페라극장,콘서트·오페라 ‘백년의 약속’,대관,2018-06-01,2018-06-02,3109
예술의전당 콘서트홀,국립국악관현악단 관현악시리즈 베스트컬렉션 Ⅳ-박범훈,대관,2018-06-01,2018-06-01,1730
예술의전당 한가람미술관,제2회 여성사진페스티벌 2018  통通하는 여자,대관,2018-06-01,2018-06-08,5568
예술의전당 IBK챔버홀,Honors Trio 제1회 정기연주회,대관,2018-06-02,2018-06-02,291
예술의전당 IBK챔버홀,Quartet atis 제10회 정기연주회,대관,2018-06-02,2018-06-02,254
예술의전당 리사이틀홀,송영민 피아노 독주회,대관,2018-06-02,2018-06-02,217
예술의전당 리사이틀홀,21세기악회 제49주년 기념작품발표회 II,대관,2018-06-02,2018-06-02,128
예술의전당 콘서트홀,도이치 방송 오케스트라,대관,2018-06-02,2018-06-02,1773
예술의전당 IBK챔버홀,제2회 더 브라스 칸타빌레 정기연주회,대관,2018-06-03,2018-06-03,487
예술의전당 IBK챔버홀,제9회 아셀 플루트 앙상블 정기연주회,대관,2018-06-03,2018-06-03,358
예술의전당 리사이틀홀,국성화 플루트 독주회,대관,2018-06-03,2018-06-03,185
예술의전당 리사이틀홀,제11회 금파 플루트 앙상블 정기연주회,대관,2018-06-03,2018-06-03,189
예술의전당 콘서트홀,제38회 그대있음에,대관,2018-06-03,2018-06-03,2074
예술의전당 한가람미술관,나는 신범돈이다,대관,2018-06-03,2018-06-10,1526
예술의전당 한가람미술관,제43회 상형전 정기전(조형의 꽃으로 말하다),대관,2018-06-03,2018-06-10,2895
예술의전당 CJ 토월극장,"[2018 대한민국발레축제] 서울발레시어터, 정형일 Ballet Creative",기획,2018-06-04,2018-06-05,1011
예술의전당 IBK챔버홀,서울 레이디스싱어즈 제29회 정기연주회,대관,2018-06-05,2018-06-05,177
예술의전당 리사이틀홀,제5회 서울 플루티스트 앙상블 The K 정기연주회,대관,2018-06-05,2018-06-05,323
예술의전당 자유소극장,"[2018 대한민국발레축제] 김지안 발레단, 프로젝트 클라우드 나인",기획,2018-06-05,2018-06-06,411
예술의전당 콘서트홀,제 5회 리움챔버오케스트라 정기연주회,대관,2018-06-05,2018-06-05,1422
예술의전당 한가람미술관,샤갈: 러브 앤 라이프_이스라엘 박물관 컬렉션展,대관,2018-06-05,2018-09-26,194839
예술의전당 IBK챔버홀,팬아시아필하모니아 제6회 정기연주회 -모차르트 시리즈 II,대관,2018-06-06,2018-06-06,371
예술의전당 리사이틀홀,윤소임 바이올린 독주회,대관,2018-06-06,2018-06-06,182
예술의전당 서울서예박물관,"한메이린 세계순회전 - 서울 | 메이린의 예술세계 : 격정, 융화, 올림픽.",기획,2018-06-06,2018-07-08,5988
예술의전당 오페라극장,국립무용단 향연_예술의전당,대관,2018-06-06,2018-06-09,6872
예술의전당 콘서트홀,코리안심포니오케스트라 제206회 정기연주회,대관,2018-06-06,2018-06-06,1344
예술의전당 IBK챔버홀,코리안 솔로이스츠 정기연주회 (협연: 임지영),대관,2018-06-07,2018-06-07,251
예술의전당 리사이틀홀,이호정 피아노 독주회,대관,2018-06-07,2018-06-07,151
예술의전당 콘서트홀,지브리 필름 앤 뮤직 페스티벌 with 어쿠스틱카페,대관,2018-06-07,2018-06-07,1415
예술의전당 IBK챔버홀,2018 서울첼로오케스트라와 함께하는 ‘힐링클래식’,대관,2018-06-08,2018-06-08,476
예술의전당 리사이틀홀,서울 코뮤니타스 앙상블 제2회 정기연주회,대관,2018-06-08,2018-06-08,123
예술의전당 콘서트홀,빅토리아 뮬로바 & 제네바 카메라타,대관,2018-06-08,2018-06-08,1196
예술의전당 한가람디자인미술관,통영나전칠기전,대관,2018-06-08,2018-06-17,1662
예술의전당 CJ 토월극장,[2018 대한민국발레축제] 유니버설발레단 <발레 춘향>,대관,2018-06-09,2018-06-10,1566
예술의전당 IBK챔버홀,금혜승 피아노 독주회,대관,2018-06-09,2018-06-09,156
예술의전당 IBK챔버홀,2018 DITTO FEST: 문태국 ＆ 한지호,대관,2018-06-09,2018-06-09,449
예술의전당 리사이틀홀,전유미 귀국 콘트라베이스 독주회,대관,2018-06-09,2018-06-09,225
예술의전당 리사이틀홀,홍혜도 피아노독주회 - Bach& Schubert,대관,2018-06-09,2018-06-09,129
예술의전당 자유소극장,"[2018 대한민국발레축제] 임혜경 Le Ballet, 윤전일 Dance Emotion",기획,2018-06-09,2018-06-10,401
예술의전당 콘서트홀,2018 비보컬 특별초청콘서트,대관,2018-06-09,2018-06-09,1614
예술의전당 한가람디자인미술관,제10회 이탈리아영화제 프롤로그,대관,2018-06-09,2018-06-17,2647
예술의전당 IBK챔버홀,2018 DITTO FEST: 김한,대관,2018-06-10,2018-06-10,389
예술의전당 IBK챔버홀,위 솔로이스츠 제18회 정기연주회,대관,2018-06-10,2018-06-10,347
예술의전당 리사이틀홀,이윤의바이올린독주회,대관,2018-06-10,2018-06-10,235
예술의전당 리사이틀홀,임성윤 바이올린 독주회,대관,2018-06-10,2018-06-10,201
예술의전당 콘서트홀,한경필하모닉 호국보훈음악회,대관,2018-06-10,2018-06-10,1319
예술의전당 IBK챔버홀,사)한국페스티발앙상블 제 65회 정기연주회,대관,2018-06-12,2018-06-12,338
예술의전당 리사이틀홀,현재희 교수와 함께하는 세현회의 음악여행,대관,2018-06-12,2018-06-12,100
예술의전당 콘서트홀,"2018 안익태기념음악회 - 나의 조국, 나의 노래 -",대관,2018-06-12,2018-06-12,1691
